2210,We will not give even an inch of Kashmir to Pak: Tharoor,"Congress MP Shashi Tharoor on Monday said that India will not give even an inch of Kashmir to Pakistan. All the opposition parties stand with PM Narendra Modi on the J&K issue being taken to the United Nations by Pakistan, Tharoor said. In India we can criticise the government over Kashmir but outside India, we are one, he added.",The New Indian Express,http://www.newindianexpress.com/nation/2019/sep/09/we-will-not-give-even-an-inch-of-kashmir-to-pakistan-shashi-tharoor-2031202.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2211,"Manipur in favour of NRC, will approach Centre: CM Biren Singh","Manipur Chief Minister N Biren Singh on Monday said the state government was in favour of a National Register of Citizens (NRC) and will approach the Centre to implement it. The state government had approved a resolution for NRC, the CM said. The Centre was clear that no illegal immigrant will be allowed to stay in India, he added.",The New Indian Express,http://www.newindianexpress.com/nation/2019/sep/09/manipur-in-favour-of-nrc-will-approach-centre-biren-singh-2031174.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2212,Designer Prabal Gurung asks 'who gets to be an American?' at NYFW,"Designer Prabal Gurung's models on Sunday draped sashes which read, ""Who gets to be American?"" for his catwalk finale at the New York Fashion Week. Talking about their outfits, Gurung said, ""I wanted to explore this idea of what America looks like, who does America belong to?"" Gurung also featured models of different sizes and those belonging to different ethnicity.",Hindustan Times,https://www.hindustantimes.com/fashion-and-trends/new-york-fashion-week-2020-prabal-gurung-asks-who-gets-to-be-an-american-and-who-does-america-belong-to/story-bjSsxo5XPE7CEkQIjPTknL.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2214,We've inputs there may be terrorist attack in South India: Lt Gen SK Saini,"Lt Gen SK Saini, General Officer Commanding-in-Chief, Southern Command on Monday said, ""We've inputs that there may be a terrorist attack in Southern part of India."" ""Some abandoned boats have been recovered from Sir Creek. We're taking precautions to ensure that designs of inimical elements and terrorists are stalled,"" he added.",Twitter,https://twitter.com/ANI/status/1171001294904938496?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2215,Kerala on alert after Army warns of possible terror attack in South India,"Kerala Director General of Police (DGP) Loknath Behera has said that an alert has been issued to all districts of the state following Army's warning. ""Police across the state have been directed to maintain vigil at public places,"" he added. Army had said that it received inputs that a terrorist attack may take place in southern part of India.",ANI,https://twitter.com/ANI/status/1171021723858128897?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2216,My mother didn't trust my judgement in men: Janhvi,"Actress Janhvi Kapoor has said in an interview that her mother didn't trust her judgement in men, because she loves 'very easily'. ""She would say that...she will choose someone for me,"" Janhvi added. Asked about what she looks for in an ideal partner, Janhvi said, ""He should be really talented and passionate about what he does.""",Hindustan Times,https://www.hindustantimes.com/bollywood/janhvi-kapoor-says-sridevi-didn-t-trust-her-judgement-in-men-wanted-to-pick-husband-for-her/story-8VA3hcNbjKNYseLAWn9lAM.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2217,My daughter refuses to step out with family due to photographers: Akshay,"Akshay Kumar has said it ""breaks his heart"" to hear his six-year-old daughter Nitara say she doesn't want to come out for dinner with her family because of the paparazzi. ""I really don't blame [kids]...Until our kids decide to be in any form of limelight after college years, I don't think they should be publicly followed or scrutinised,"" Akshay added.",Times Now,https://www.timesnownews.com/entertainment/news/bollywood-news/article/akshay-kumar-reveals-how-heartbreaking-it-is-when-his-daughter-nitara-refuses-to-step-out-due-to-paparazzi/485334?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2218,Afghanistan defeat Bangladesh to record their 1st ever away Test win,Afghanistan defeated Bangladesh by 224 runs at Chattogram's Zahur Ahmed Chowdhury Stadium to register their first-ever away Test victory. Afghanistan captain Rashid Khan became the first player to score a fifty and take 10 or more wickets in debut match as captain. Afghanistan also became the second Test side after Australia to win two of their first three Tests.,ICC,https://www.icc-cricket.com/match/15853?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2219,He has no minimum common sense: Siddaramaiah on K'taka BJP chief,"After Karnataka BJP chief Nalinkumar Kateel said former CM Siddaramaiah might be behind Congress leader DK Shivakumar's arrest, Siddaramaiah said, ""I pity on him, he has no minimum common sense."" Siddaramaiah added, ""It's a politically motivated statement, there is no truth in that. It's absolutely false."" Kateel had said, ""I think Siddaramaiah did this because he saw DK Shivakumar's growth.""",India.com,https://www.india.com/news/india/he-lacks-common-sense-siddaramaiah-hits-back-at-ktaka-bjp-chief-for-suspecting-his-role-behind-shivakumars-arrest-3769172/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2221,"Class 4 girl raped by Vice-Principal, class teacher in Jharkhand","A Class 4 student of a school in Jharkhand's Dhanbad district was allegedly raped by the Vice-Principal and the class teacher in the sickroom of the institution a month ago, police said on Monday. The FIR was lodged against the two teachers, including the Vice-Principal, and school's sickroom nurse under different sections of the Indian Penal Code and POCSO Act.",The New Indian Express,http://www.newindianexpress.com/nation/2019/sep/09/class-4-student-raped-by-vice-principal-class-teacher-in-jharkhand-2031118.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2222,Even my car was fined for speeding: Transport Minister Gadkari,"Talking to reporters about the new traffic violation fines on Monday, Union Transport Minister Nitin Gadkari said, ""Even I've paid a fine...A car registered in my name was fined for speeding on the (Bandra-Worli) Sea Link recently."" He said that Union Minister VK Singh was also fined recently. ""The high fines will lead to transparency, and not corruption,"" he added.",The Financial Express,https://www.financialexpress.com/auto/car-news/nitin-gadkari-fined-in-mumbai-for-speeding-trafic-rule-violation-new-list-of-traffic-fines/1700722/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2223,"4 dead, 1 missing after car accident in Madhya Pradesh","Four people were killed while one person was missing after the car they were travelling in met with an accident near a village in Sehore on Bhopal-Indore road in Madhya Pradesh on Monday. Police said the search was underway for one missing after the ""massive accident"". The car is believed to have fallen into a culvert after the accident.",ANI,https://www.aninews.in/news/national/general-news/mp-4-killed-in-road-mishap20190909151730/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2224,Iran says British oil tanker could be released soon,"The British-flagged oil tanker seized by Iran could be released after the imminent completion of legal proceedings against the tanker, Iranian Foreign Ministry spokesman Abbas Mousavi has said. Iran seized the British tanker near the Strait of Hormuz for alleged marine violations in July, two weeks after British forces detained an Iranian tanker near Gibraltar.",Reuters,https://www.reuters.com/article/us-mideast-iran-tanker-britain/iran-says-british-oil-tanker-could-be-released-soon-idUSKCN1VT0IF?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2225,Joe Root doesn't seem to be able to inspire England: Chappell,"Former Australian cricket team captain Ian Chappell criticised England Test captain Joe Root, saying, ""Joe Root is what I would class as a reactionary captain... As important as anything, he doesn't seem able to inspire his team."" ""[H]e (Root) just doesn't seem to have that inspirational spark as a captain,"" Chappell added about the England Test captain.",Cricket Country,https://www.cricketcountry.com/news/the-ashes-2019-joe-root-doesnt-seem-able-to-inspire-england-ian-chappell-889570?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2226,Kohli has proven he's best white-ball batsman: Kagiso Rabada,"Speaking ahead of his side's tour to India, South African pacer Kagiso Rabada praised Indian captain Virat Kohli, saying, ""[He] has proven that he is the best batsman in [the] white-ball format."" ""He is already regarded as a great of the game with some pedigree. Playing him is an opportunity to test yourself as a player,"" Rabada added.",Cricket Country,https://www.cricketcountry.com/news/virat-kohli-has-proven-hes-best-batsman-in-white-ball-format-kagiso-rabada-889617?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2227,Losing hurts but want to carry on as Eng Test captain: Root,"On being asked about retaining the Test captaincy after England's failed bid to regain the Ashes, Joe Root said, ""Definitely, yeah. Whenever you lose, it hurts. I have to take that on the chin."" Root added that he and the England team needs to focus on the next week when they face Australia in the last Ashes Test in London.",The Guardian,https://www.theguardian.com/sport/2019/sep/08/joe-root-england-australia-ashes-fourth-test?utm_term=Autofeed&utm_campaign=fullarticle&CMP=twt_b-gdnnews&utm_medium=referral&utm_source=inshorts#Echobox=1568025723
2228,Pollard appointed Windies limited-overs captain: Report,"The cricket board of the Windies cricket team has reportedly named Kieron Pollard as the captain of the side in the limited-overs formats. The 32-year-old will replace Jason Holder in the ODI format, while he will be taking over from Carlos Brathwaite in the T20I format. Notably, Holder will continue holding his position as the Windies Test captain.",Cricket Country,https://www.cricketcountry.com/news/kieron-pollard-appointed-west-indies-limited-overs-captain-report-889500?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2229,Google removes 24 apps infiltrated with 'Joker' malware,"Google has removed 24 Android apps from its Play Store after a new malware infiltrated them a few weeks ago. Dubbed the 'Joker', the malware had been installed over 4,72,000 times by Android handset owners across wide geography of the globe. The Joker-laced apps perform illegal actions including authorising premium subscription, read SMSs, steal contact information without the owner's permission.",Deccan Herald,https://www.deccanherald.com/specials/google-takes-down-joker-trojan-laced-24-android-apps-760112.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2230,"Google, Facebook allowed political ads during polls: Russia","Russian communications watchdog has accused Google and Facebook of allowing political advertising during regional elections on Sunday despite being asked to ban it. It said this could be seen as an ""interference"" in Russia's sovereign affairs. Google said it supports ""responsible political advertising"" while Facebook said it was the advertisers' responsibility to comply with local election laws.",Reuters,https://www.reuters.com/article/us-russia-election-internet/russia-says-facebook-google-distributed-political-ads-on-election-day-idUSKCN1VT0K0?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2231,Investopad Co-founders launch $25-mn VC fund Good Capital,"The Co-founders of seed-stage incubator Investopad, Rohan Malhotra and Arjun Malhotra, have launched an early-stage venture capital firm Good Capital. The sector-agnostic venture capital fund, with a corpus of $25 million, will invest between $100,000 to $2 million in startups' seed and Series A funding rounds. Good Capital had completed its first close of $12 million two months ago.",Entrackr,https://entrackr.com/2019/09/investopad-founders-early-stage-vc-firm-good-capital/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2233,PM Modi calls for global boycott of single-use plastic,"PM Narendra Modi on Friday called for a global boycott of single-use plastic at the United Nations Convention to Combat Desertification (UNCCD) being held in Greater Noida, Uttar Pradesh. He said the forest cover in India had gone up by 0.8 million hectares between 2015-17. Trees cut for development projects are compensated by planting more trees, PM Modi added.",The New Indian Express,http://www.newindianexpress.com/nation/2019/sep/09/pm-modi-urges-world-to-say-goodbye-to-single-use-plastic-at-un-event-2031100.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2234,80 lakh students stopped eating mid-day meals in past 3 yrs,"The number of students availing the Centre's Mid-Day Meal (MDM) scheme dropped from over 10 crore in 2015-16 to 9.17 crore in 2018-19 (over 80 lakh), government data revealed. MDM scheme covers children studying in classes I-VIII of government schools, government-aided schools and special training centres. Reports of substandard meals served under MDM had come up in the past.",The New Indian Express,http://www.newindianexpress.com/nation/2019/sep/09/fewer-kids-availing-food-under-mdm-scheme-2031030.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2235,Tory Burch showcases collection inspired by Princess Diana at NYFW,"Designer Tory Burch presented her Spring/Summer 2020 collection at the New York Fashion Week on Sunday, which was inspired by Princess Diana's personality. The collection included soft vintage floral prints and baggy puffed-out sleeves that showed the 80s subculture. Talking about the collection, Tory said, ""I felt she had a fearlessness and being a humanitarian...she was very inspiring.""",Times Now,https://www.timesnownews.com/entertainment/news/international-news/article/princess-diana-sustainability-inspire-new-york-fashion-week/485229?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2236,SEBI making e-voting app for retail investors in companies,"Markets regulator SEBI is working on an e-voting app for retail investors of listed companies, to increase their participation in management proposals and corporate governance. The SEBI said it may also provide links to recommendations of registered proxy advisors to help investors make informed decisions on proposals. Effective governance is necessary to protect shareholders' interest, it added.",YourStory,https://yourstory.com/2019/09/sebi-mobile-app-e-voting-retail-participation?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2237,SBI cuts lending rate by 10 bps for the 5th time this year,"State Bank of India reduced its lending rate by 10 basis points across all tenors, which will come into effect from September 10. This is the fifth reduction in lending rate from SBI in FY 2019-20, coming down to 8.15% from 8.25% after it cut repo rates by 1.1% last week. Other banks are likely to follow SBI's lead.",Free Press Journal,https://www.freepressjournal.in/business/ahead-of-festivals-sbi-again-cuts-lending-rates-by-10-bps?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2238,"BSP leader involved in 13 cases of murder, robbery hit by 25 bullets","BSP leader Virender Mann involved in over 13 cases, including those of murder, robbery and assault, died after being shot 20-25 times by a group of armed assailants in his car in a crowded market in Delhi's Narela. Police detained Mann's driver, who escaped unhurt, for questioning and his role in the killing has not been ruled out so far.",Hindustan Times,https://www.hindustantimes.com/delhi-news/assailants-rain-bullets-on-45-yr-old-man-in-delhi-s-narela-police-suspect-personal-enmity/story-nFkObkYVgeRObn53c4eQRJ.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2239,Vikram lander is in a single piece but in a tilted position: ISRO official,"Chandrayaan-2's Vikram lander is in a single piece, however, it's in a tilted position, an ISRO official associated with the mission has said. ""It'd a hard-landing very close to the planned touchdown site as per the images sent by orbiter's camera,"" the official added. ""We are making all-out efforts to see whether communication can be re-established,"" the official further said.",PTI,https://repository.inshorts.com/articles/en/PTI/2e17b8a2-990e-4e26-b2c3-77310d0b1beb?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2240,"Apple, Foxconn admit to hiring too many contract workers for new iPhones","Apple and Foxconn have admitted to using far more temporary workers than allowed by Chinese labour law to make the latest iPhones. The violation was discovered by China Labor Watch (CLW) after a long investigation. The CLW said undercover investigators worked in Foxconn's Zhengzhou plant in China, including one who was employed there for four years.",Engadget,https://www.engadget.com/2019/09/09/apple-foxconn-temporary-workers-china/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2242,"Twin Union Territories of J&K, Ladakh to have a common high court","Jammu & Kashmir and Ladakh will become two separate Union Territories from October 31 but will have a common high court, J&K State Judicial Academy's Director Rajeev Gupta said on Sunday. He added that 108 central laws would be applicable for the two UTs, while 164 state laws would be repealed and 166 state laws will continue to be applicable.",Livemint,https://www.livemint.com/companies/news/twin-uts-of-j-k-ladakh-to-have-a-common-high-court-1567954504538.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2244,Binny Bansal to launch $400 million VC fund for startups: Reports,"Flipkart Co-founder Binny Bansal is planning a $400-million venture capital fund to support startups, reports said on Monday. The fund's primary focus will be on Indian startups, however, it will also back entrepreneurs in Southeast Asia. Bansal, who quit as Flipkart's Group CEO last year, is expected to launch the fund, based out of Singapore, by this year's end.",Entrackr,https://entrackr.com/2019/09/binny-bansal-to-launch-400-mn-vc-fund/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2245,Former Union Minister Kalraj Mishra takes oath as Rajasthan Governor,Former Union Minister Kalraj Mishra was sworn in as the Governor of Rajasthan at an oath-taking ceremony held at the Raj Bhawan in Jaipur on Monday. Rajasthan High Court Chief Justice Shripathi Ravindra Bhat administered the oath of office to Mishra who replaced Kalyan Singh after the completion of his five-year tenure. Mishra became the 22nd Governor of the state.,ANI,https://twitter.com/ANI/status/1170969526290153474?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2248,Won't fine you for breaking signals: Nagpur Police jokes about lander,"In a tweet on Chandrayaan-2's Vikram lander, the Nagpur City Police joked, ""Please respond. We are not going to challan you for breaking the signals!"" The lander lost contact with the ground station moments before touchdown. However, ISRO Chief K Sivan has said the exact location of lander has been found with the help of thermal images sent by orbiter.",Twitter,https://twitter.com/NagpurPolice/status/1170966490108981248?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2249,More Americans will die: Taliban after Trump ends Afghan talks,"US President Donald Trump's decision to cancel Afghan peace talks will cost more American lives, the Taliban has said. Trump abruptly cancelled the talks, aimed at ending the nearly 18-year-long war in Afghanistan, after Taliban claimed responsibility for an attack in Kabul last week that killed an American soldier and 11 others.",Reuters,https://www.reuters.com/article/us-usa-afghanistan/more-americans-will-die-after-trump-abruptly-ends-afghan-talks-taliban-say-idUSKCN1VT05L?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2253,I wish I could defy age: Akshay on turning 52,"On being asked about the secret of his fitness at 52, Akshay Kumar jokingly said that he wished he could defy age and added, ""Honestly, the secret is to... live as clean as you did when you were small."" The actor further advised the youth to treat their body as a temple. Akshay celebrated his 52nd birthday on Monday.",Hindustan Times,https://www.hindustantimes.com/bollywood/i-wish-i-could-defy-age-says-akshay-kumar-on-his-52nd-birthday/story-Ie6mSW0zf4MrhpjxxpRo4L.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2254,"Sonia Gandhi summons MP CM Kamal Nath, Scindia to Delhi","Congress interim President Sonia Gandhi has summoned Congress leader Jyotiraditya Scindia and Madhya Pradesh CM Kamal Nath for separate meetings in Delhi on Tuesday and Wednesday, respectively. Scindia and Nath reportedly disagree on who should lead the MP Congress unit. Some state party functionaries and their supporters had threatened to resign if Scindia wasn't made the state unit chief.",The New Indian Express,http://www.newindianexpress.com/nation/2019/sep/09/sonia-gandhi-summons-madhya-pradesh-cm-kamal-nath-scindia-to-delhi-2031094.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2255,1500 pilgrims stranded due to landslides in Uttarakhand,"More than 1,500 pilgrims reportedly got stranded at various places in Uttarakhand's Chamoli after landslides blocked many routes following heavy rainfall. ""CM has spoken to officials of Chamoli and Pithoragarh...relief work is going on at full pace ensuring steady supply of essentials such as medicines, rations,"" an official said. A cloudburst occurred in Govind Ghat area on Saturday.",The New Indian Express,http://www.newindianexpress.com/nation/2019/sep/09/uttarakhand-heavy-rains-trigger-landslides-15k-pilgrims-stranded-2031007.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2256,I don't want any officer to be arrested: Chidambaram,"Former Finance Minister P Chidambaram who is currently lodged in Tihar jail asked his family to tweet on his behalf. ""I've no answer. No officer has done anything wrong. I don't want anyone to be arrested,"" his family tweeted. ""People have asked me 'If the dozen officers...haven't been arrested, why have you been arrested?'"" stated his another tweet.",The New Indian Express,http://www.newindianexpress.com/nation/2019/sep/09/dont-want-any-officer-in-inx-media-case-to-be-arrested-says-chidambaram-on-twitter-2031098.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2257,BJP has proved to be Mahmud Ghazni's grandfather: Congress MLA,"Congress MLA from Madhya Pradesh's Lahar Govind Singh said that BJP has proved to be Mahmud Ghazni's grandfather and added, ""When Mahmud Ghazni invaded, he devastated Hindustan and plundered the Somnath temple, but still spared a few things...BJP didn't leave anything."" ""Kamal Nath-led government is facing various problems as...Shivraj Chouhan-led BJP government looted the state like Mahmud Ghazni,"" he added.",The New Indian Express,http://www.newindianexpress.com/nation/2019/sep/08/shivraj-chouhan-government-looted-mp-just-as-mahmud-ghazni-congress-minister-2030828.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2259,Man booked for giving wife triple talaq via WhatsApp voice note,"A 34-year-old man was booked by Kerala police for allegedly giving triple talaq to his 29-year-old wife via WhatsApp voice note. ""As per the wife's complaint, the talaq message was sent to her brother's phone having WhatsApp account,"" an official said. ""The accused was said to be in the Gulf when the incident happened,"" he added.",The New Indian Express,http://www.newindianexpress.com/states/kerala/2019/sep/09/kerala-man-booked-for-giving-triple-talaq-to-wife-via-whatsapp-2031093.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2263,Great Learning offers Digital Marketing course with live projects,"Great Learning's PG Program in Strategic Digital Marketing offers real industry-projects that helps learners gain real-world expertise. Learners work on live projects using Google Analytics, Google Adwords, Facebook Ads, SEO, Content Marketing, Mailchimp, and more. Program participants learn from leading faculty and are mentored by industry experts, in addition to receiving a certificate from Great Lakes Institute of Management.",Great Learning,https://www.greatlearning.in/great-lakes-pg-program-strategic-digital-marketing?utm_source=inshorts&utm_medium=9sep&utm_campaign=sdm
2264,"Nadal clinches his 19th Grand Slam title, one away from Federer's record","World number two Rafael Nadal defeated world number five and first-time Grand Slam finalist Daniil Medvedev to win his fourth US Open title. Nadal clinched the final with a scoreline of 7-5, 6-3, 5-7, 4-6, 6-4. The 33-year-old Spaniard has now won 19 Grand Slam men's singles titles, just one fewer than Roger Federer's all-time record of 20 major titles.",US Open,https://www.usopen.org/en_US/scores/stats/1701.html?promo=sumscores&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2266,"Was yelled at by directors in early days, thrown out of movies: Priyanka","Actress Priyanka Chopra, while speaking about the early days of her career, revealed, ""I didn't know anything or anyone. I was yelled at by directors."" ""I was thrown into movies, I was thrown out of movies,"" she added. ""I taught myself confidence. I learnt it's what you do after failure that makes you a success,"" said Priyanka.",Hindustan Times,https://www.hindustantimes.com/bollywood/priyanka-chopra-says-she-was-yelled-at-by-directors-in-early-days-of-career-was-thrown-into-and-out-of-movies/story-N4gOyVOx9cdANUUtQZEiJL.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2267,It'd be exciting to have female Bond but I doubt it'll happen: Brosnan,"Speaking about a female 'James Bond', actor Pierce Brosnan said, ""I think we've watched the guys do it for the last 40 years...I think it'd be exhilarating, it'd be exciting."" However, he added he doesn't think it's going to happen under the watch of the franchise's producers. Brosnan portrayed 'James Bond' in 'GoldenEye' and 'Tomorrow Never Dies' among other films.",The Quint,https://www.thequint.com/entertainment/cinema/pierce-brosnan-wants-female-james-bond?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2268,Steve Smith will take 'cheater' tag to his grave: Steve Harmison,"Former England pacer Steve Harmison has said that Australia batsman Steve Smith will always be remembered for the ball-tampering scandal irrespective of what he does now. ""He's tarnished the game. When you are known as a cheat, and he is, I’m not going to sugar coat it. He cheated...that’s on your CV. You take it to your grave,"" Harmison added.",Cricket Country,https://www.cricketcountry.com/news/ashes-2019-steve-smith-will-always-be-remembered-as-a-cheat-steve-harmison-889336?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2269,Media hypes certain players: Rabada on Jasprit Bumrah's rise,"Referring to the rise of India fast bowler Jasprit Bumrah and England pacer Jofra Archer, South Africa fast bowler Kagiso Rabada said that he admires them as they are good bowlers. However, he added, ""The media hypes certain players, and that's okay."" He further said, ""You are not always at the top, that's one thing I can tell you.""",Hindustan Times,https://www.hindustantimes.com/cricket/india-vs-south-africa-media-hypes-certain-players-kagiso-rabada-unfazed-by-rise-of-jasprit-bumrah-jofra-archer/story-70PYqrW2FpOBnbXwqTdpfP.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2270,"Australia defeat England by 185 runs in Manchester Test, retain Ashes","Australia defeated England by 185 runs in the fourth Test at Manchester on Sunday to take a 2-1 lead in the 2019 Ashes. With this, Australia retained the Ashes as they cannot lose the series even if they lose the next match at The Oval. Prior to this, England had failed to win the Ashes at their home in 2001.",ICC,https://www.icc-cricket.com/match/8976?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts#scorecard
2271,Obstacles on Moon may be stopping signals: Chandrayaan-1 Director,"Mylswamy Annadurai, the Director of India's first Moon mission Chandrayaan-1, believes that obstacles on the Moon's surface may be stopping the Vikram lander from receiving signals. ""There is always a two-way communication between the orbiter and lander, but we can attempt to communicate through one way,"" Annadurai said and added that communication will not be for more than 5-10 minutes.",Hindustan Times,https://www.hindustantimes.com/india-news/why-vikram-lander-isn-t-getting-signals-chandrayaan-1-director-has-a-theory/story-OohTW58ExvorZg2FcTlkWO.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2272,PM's gesture great morale booster for ISRO scientists: DRDO Chairman,"DRDO Chairman G Satheesh Reddy has said ISRO scientists were able to locate Chandrayaan-2's Vikram lander after PM Narendra Modi hugged and consoled ISRO Chairman K Sivan who broke down. ""It's...great morale booster for scientists who saw last mile glitch in mission. I think after that gesture...scientists again started working on it started looking for what actually happened,"" he added.",ANI,https://twitter.com/ANI/status/1170716339234689026?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2273,"India can set up base on Moon in 10yrs, bring Helium-3: Ex-DRDO scientist","Former DRDO scientist A Sivathanu Pillai has claimed India will be able to set up base on the surface of Moon in ten years. ""In space programme, we're one of the four countries that has complete mastery over technology,"" he added. ""India will be able to set up a factory on Moon to...bring the extracted Helium-3 to Earth,"" said Pillai.",Times Now,https://www.timesnownews.com/technology-science/article/india-can-set-up-base-on-moon-in-10-years-for-extraction-of-helium-3-ex-drdo-scientist/485052?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2274,27-yr-old Anupriya becomes Odisha's 1st tribal woman commercial pilot,"Anupriya Madhumita Lakra, 27, is the first tribal woman from Maoist-affected Malkangiri district of Odisha to become a commercial pilot, according to the Hindustan Times. Lakra will join the Indigo airline as a co-pilot later this month. Lakra's father, who is a police constable, said that it was difficult for him to fund her pilot training but he took loans.",Hindustan Times,https://www.hindustantimes.com/india-news/27-year-old-from-odisha-becomes-first-tribal-woman-to-fly-commercial-plane/story-eFLXmsrWHnltiqXmvcNb6M.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2275,Allahabad HC judge Vikram Nath named Gujarat High Court Chief Justice,"Senior judge of the Allahabad High Court, Justice Vikram Nath, has been appointed as the Chief Justice of the Gujarat High Court on Sunday following the Supreme Court Collegium's recommendation sent last month. Notably, the SC Collegium reversed its earlier recommendation to appoint Nath as the Chief Justice of the Andhra Pradesh High Court on the Centre's request.",Hindustan Times,https://www.hindustantimes.com/india-news/vikram-nath-appointed-as-first-chief-justice-of-new-andhra-pradesh-hc/story-s0xmQMLmjxBx7XPggWqCbI.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2277,Schools to be shut in 5 MP districts on Monday amid rain,"Heavy rainfall in various parts of Madhya Pradesh has forced the administration to keep the schools closed on Monday, according to reports. All government and private schools in Bhopal district will remain closed tomorrow in view of the heavy rainfall in the district. Similar measures have been taken in other districts like Raisen, Vidisha, Sehore and Mandla.",India.com,https://www.india.com/news/india/schools-to-remain-shut-in-bhopal-raisen-vidisha-mandla-due-to-heavy-rainfall-3768613/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2278,Pakistani astronaut congratulates ISRO for 'historic attempt',"Pakistani astronaut Namira Salim has congratulated India and ISRO for the ""historic attempt"" to make a soft landing on the south pole of the Moon. ""The Chandrayaan-2 mission is indeed a giant leap that makes the global space industry proud,"" she said. ""No matter which nation leads, in space, all political boundaries dissolve,"" she further said.",Twitter,https://twitter.com/namirasalim/status/1170709046846001152?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2279,Pakistan has 'secretly' released JeM chief Masood Azhar: Report,"Pakistan has ""secretly"" released Jaish-e-Mohammed (JeM) chief Masood Azhar to plan terrorist operations, according to a report quoting Intelligence Bureau (IB) officials. ""Pakistan may try to use the current situation and the Indian government's focus in J&K to target somewhere else,"" an IB official said. Recently, Azhar was declared individual terrorist by India under a new anti-terror law.",Hindustan Times,https://www.hindustantimes.com/india-news/jaish-chief-masood-azhar-secretly-released-from-pak-jail-intel/story-EUozcOwyEMJqYxE4haz8NJ.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
2281,Tamil actor-director Rajasekar passes away in Chennai,"Tamil actor and director Rajasekar, who was in his sixties, passed away in the early hours of Sunday in Chennai. Rajasekar started as a director in the Tamil entertainment industry and is known for directing films like 'Palaivanacholai' and 'Chinna Poove Mella Pesu'. As an actor, Rajasekar is known for Bharathiraja's 'Nizhalgal' and Praveen Bennett's directorial serial 'Saravanan Meenatchi'.",Times Now,https://www.timesnownews.com/entertainment/south-gossip/article/tamil-actor-director-rajasekar-passes-away/485088?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
